household_id,MAZ,TAZ,TYPE,NP,HHT,HHINCADJ,WORKERS
223403,365.0,32.0,2,1,4,52679.0491586323,1
223404,365.0,32.0,2,1,6,61053.6672300046,0
223405,365.0,32.0,2,1,4,47550.9383621616,1
223406,365.0,32.0,2,1,6,36577.6448939705,1
223407,365.0,32.0,2,1,4,44754.6793706671,1
223408,365.0,32.0,2,1,6,43506.5340105079,1
223409,365.0,32.0,2,1,4,46819.3854642822,1
223410,365.0,32.0,2,1,4,47550.9383621616,1
223411,365.0,32.0,2,1,6,47773.2198294,1
223412,365.0,32.0,2,1,6,47773.2198294,1
223413,365.0,32.0,2,1,6,49800.7644400329,0
223414,365.0,32.0,2,1,6,43261.30462329,0
223415,365.0,32.0,2,1,6,48987.013234694,0
223416,365.0,32.0,2,1,6,45561.49668915,0
223417,365.0,32.0,2,1,4,30964.1239635,1
223418,365.0,32.0,2,1,4,26375.8362438704,1
223419,365.0,32.0,2,1,4,33448.2746239027,1
223420,365.0,32.0,2,1,6,26976.0131093032,1
223421,365.0,32.0,2,1,6,28091.6312785693,1
223422,365.0,32.0,2,1,6,31723.514382662,0
223423,365.0,32.0,2,1,6,26829.0293064799,0
223424,365.0,32.0,2,1,6,28530.563017297,0
223425,365.0,32.0,2,1,4,29719.336476351,0
223426,365.0,32.0,2,1,6,24472.4253809107,1
223427,365.0,32.0,2,1,6,24157.0872283742,1
223428,365.0,32.0,2,1,4,24472.4253809107,1
223429,365.0,32.0,2,1,4,16314.9502539405,0
223430,365.0,32.0,2,1,6,20801.4706934087,0
223431,365.0,32.0,2,1,4,22824.98280738,0
223432,365.0,32.0,2,1,4,20701.72859274,0
223433,365.0,32.0,2,1,6,19795.4729747811,0
223434,365.0,32.0,2,1,6,15128.18627931,0
223435,365.0,32.0,2,1,6,23502.9603938513,0
223436,365.0,32.0,2,1,4,1327.03388415,1
223437,365.0,32.0,2,1,6,4114.98505057168,1
223438,365.0,32.0,2,1,4,13716.6168352389,1
223439,365.0,32.0,2,1,6,10616.2710732,1
223440,365.0,32.0,2,1,6,9154.49986471104,0
223441,365.0,32.0,2,1,6,3184.88132196,0
223442,365.0,32.0,2,1,6,7681.3054277338,0
223443,365.0,32.0,2,1,6,9908.51966832,0
223444,365.0,32.0,2,1,4,7785.26545368,0
223445,365.0,32.0,2,1,4,7834.32013128378,0
223446,365.0,32.0,2,1,4,14678.0940390719,0
223447,365.0,32.0,2,1,4,13350.8403862992,0
223448,365.0,32.0,2,1,4,8493.01685856,0
223449,365.0,32.0,2,1,6,3.62554450087566,0
223450,365.0,32.0,2,1,4,10684.8655048578,0
223451,365.0,32.0,2,1,4,7406.97309102902,0
223452,365.0,32.0,2,1,6,4645.59369776427,0
223453,365.0,32.0,2,1,6,0.0,0
223454,365.0,32.0,2,1,4,11677.89818052,0
223455,365.0,32.0,2,1,6,-2322.79684888213,0
223456,365.0,32.0,2,1,6,10616.2710732,0
223457,365.0,32.0,2,1,6,0.0,0
223458,365.0,32.0,2,1,4,464.559369776427,0
223459,365.0,32.0,2,1,4,194.631636342,0
223460,365.0,32.0,2,1,4,8846.892561,0
223461,365.0,32.0,2,1,6,398.110165245,0
223462,365.0,32.0,2,1,4,0.0,0
223463,365.0,32.0,1,3,5,92726.0502073748,1
223464,365.0,32.0,1,2,1,106258.594884079,1
223465,383.0,33.0,4,4,1,126081.412957322,1
223466,383.0,33.0,4,3,1,98759.6412137202,2
223467,383.0,33.0,4,3,3,76260.21387582,2
223468,383.0,33.0,4,3,3,75641.7116123951,1
223469,383.0,33.0,4,2,1,65839.7608091468,2
223470,383.0,33.0,4,2,5,64353.4148905429,1
223471,383.0,33.0,4,2,7,45712.6419860004,2
223472,383.0,33.0,4,2,3,20702.4160710591,2
223473,383.0,33.0,4,1,6,71820.8785674356,0
223474,383.0,33.0,2,2,1,206357.272054689,1
223475,383.0,33.0,2,2,1,37164.7495821141,2
223476,383.0,33.0,2,2,1,25484.0528408426,0
223477,383.0,33.0,2,2,3,7113.9228778324,0
223478,383.0,33.0,2,1,4,88468.92561,1
223479,383.0,33.0,2,1,6,81574.7512697023,1
223480,383.0,33.0,2,1,4,54866.4673409557,1
223481,383.0,33.0,2,1,4,52030.6494149598,1
223482,383.0,33.0,2,1,6,63447.028765324,1
223483,383.0,33.0,2,1,6,72510.8900175132,1
223484,383.0,33.0,2,1,6,57504.8016465,1
223485,383.0,33.0,2,1,6,73679.1160465413,0
223486,383.0,33.0,2,1,6,37164.7495821141,1
223487,383.0,33.0,2,1,6,45722.0561174631,1
223488,383.0,33.0,2,1,6,45319.3062609457,1
223489,383.0,33.0,2,1,6,39427.7964470228,0
223490,383.0,33.0,2,1,6,43944.2324605343,0
223491,383.0,33.0,2,1,4,33448.2746239027,1
223492,383.0,33.0,2,1,6,29094.9946195272,1
223493,383.0,33.0,2,1,4,29262.1159151764,1
223494,383.0,33.0,2,1,6,28530.563017297,0
223495,383.0,33.0,2,1,6,17188.6966817278,0
223496,383.0,33.0,2,1,6,21555.5547576262,0
223497,383.0,33.0,2,1,4,20701.72859274,0
223498,383.0,33.0,2,1,6,7924.3697879652,0
223499,383.0,33.0,2,1,6,13147.2498754877,0
223500,383.0,33.0,2,1,4,7873.73437929,0
223501,383.0,33.0,2,1,6,7976.19790192645,0
223502,383.0,33.0,2,1,4,0.0,0
223503,383.0,33.0,2,1,4,14865.8998328457,0
223504,383.0,33.0,2,1,4,7785.26545368,0
223505,383.0,33.0,2,1,6,0.0,0
223506,383.0,33.0,2,1,6,0.0,0
223507,383.0,33.0,1,3,5,92726.0502073748,1
223508,383.0,33.0,1,2,1,110586.1570125,1
223509,384.0,33.0,4,4,1,126081.412957322,1
223510,384.0,33.0,4,3,3,76260.21387582,2
223511,384.0,33.0,4,2,5,64353.4148905429,1
223512,384.0,33.0,2,5,3,30907.766869965,1
223513,384.0,33.0,2,2,1,206357.272054689,1
223514,384.0,33.0,2,2,1,37164.7495821141,2
223515,384.0,33.0,2,2,5,43674.08349049,2
223516,384.0,33.0,2,2,1,25484.0528408426,0
223517,384.0,33.0,2,2,3,7113.9228778324,0
223518,384.0,33.0,2,2,1,11964.2968528897,0
223519,384.0,33.0,2,1,4,110586.1570125,1
223520,384.0,33.0,2,1,4,84112.6324203153,1
223521,384.0,33.0,2,1,4,77042.8206436078,1
223522,384.0,33.0,2,1,4,54866.4673409557,1
223523,384.0,33.0,2,1,6,73155.2897879409,1
223524,384.0,33.0,2,1,4,73849.7234444348,1
223525,384.0,33.0,2,1,6,56195.9397635727,1
223526,384.0,33.0,2,1,4,51101.5306754069,1
223527,384.0,33.0,2,1,6,61053.6672300046,0
223528,384.0,33.0,2,1,4,36019.8626725691,1
223529,384.0,33.0,2,1,6,36235.6308425613,1
223530,384.0,33.0,2,1,6,37820.8558061976,1
223531,384.0,33.0,2,1,6,35114.5390982116,1
223532,384.0,33.0,2,1,4,38721.3523730118,1
223533,384.0,33.0,2,1,6,49800.7644400329,0
223534,384.0,33.0,2,1,6,43944.2324605343,0
223535,384.0,33.0,2,1,6,29262.1159151764,1
223536,384.0,33.0,2,1,6,29094.9946195272,1
223537,384.0,33.0,2,1,6,28310.0561952,1
223538,384.0,33.0,2,1,6,28530.563017297,0
223539,384.0,33.0,2,1,4,31723.514382662,0
223540,384.0,33.0,2,1,6,20440.6122701628,1
223541,384.0,33.0,2,1,4,16314.9502539405,0
223542,384.0,33.0,2,1,6,16445.4016900855,0
223543,384.0,33.0,2,1,4,17493.2522167251,0
223544,384.0,33.0,2,1,6,12246.7533086735,0
223545,384.0,33.0,2,1,4,8139.14115612,0
223546,384.0,33.0,2,1,6,6483.57528106244,0
223547,384.0,33.0,2,1,4,0.0,0
223548,384.0,33.0,2,1,4,12102.549023448,0
223549,384.0,33.0,2,1,4,12102.549023448,0
223550,384.0,33.0,2,1,4,7897.50928619925,0
223551,384.0,33.0,2,1,4,810.446910132805,0
223552,384.0,33.0,2,1,4,13270.3388415,0
223553,384.0,33.0,2,1,4,0.0,0
223554,384.0,33.0,1,3,5,92726.0502073748,1
223555,384.0,33.0,1,2,5,349999.02918956,2
223556,384.0,33.0,1,2,5,102600.293927587,2
223557,384.0,33.0,1,2,1,147051.089360763,1
223558,384.0,33.0,1,1,6,17428.37834517,0
223559,367.0,32.0,4,4,1,126081.412957322,1
223560,367.0,32.0,4,3,3,76260.21387582,2
223561,367.0,32.0,4,2,5,64353.4148905429,1
223562,367.0,32.0,1,4,1,162243.116414186,2
223563,367.0,32.0,1,4,7,259567.82773974,1
223564,367.0,32.0,1,4,1,138677.077158494,2
223565,367.0,32.0,1,4,1,149968.344065279,1
223566,367.0,32.0,1,3,1,480386.2660623,2
223567,367.0,32.0,1,3,1,185784.743781,0
223568,367.0,32.0,1,3,1,138896.2132077,2
223569,367.0,32.0,1,3,1,107721.164212743,2
223570,367.0,32.0,1,3,1,102574.708846635,1
223571,367.0,32.0,1,3,2,94807.9886978985,1
223572,367.0,32.0,1,3,5,92726.0502073748,1
223573,367.0,32.0,1,2,1,250518.144887718,2
223574,367.0,32.0,1,2,5,349999.02918956,2
223575,367.0,32.0,1,2,1,203478.528903,1
223576,367.0,32.0,1,2,1,414211.50970602,1
223577,367.0,32.0,1,2,1,347682.8776473,1
223578,367.0,32.0,1,2,7,211526.643544662,1
223579,367.0,32.0,1,2,1,321974.719179175,1
223580,367.0,32.0,1,2,5,161789.923351576,0
223581,367.0,32.0,1,2,1,222028.345233625,0
223582,367.0,32.0,1,2,1,134118.89122476,2
223583,367.0,32.0,1,2,7,120785.436141871,2
223584,367.0,32.0,1,2,5,102600.293927587,2
223585,367.0,32.0,1,2,1,140823.932841786,1
223586,367.0,32.0,1,2,1,105718.29694399,0
223587,367.0,32.0,1,2,1,120666.539953106,0
223588,367.0,32.0,1,2,1,87798.4152643872,0
223589,367.0,32.0,1,2,7,16642.8284267566,1
223590,367.0,32.0,1,1,4,404248.211847636,1
223591,367.0,32.0,1,1,4,112580.080783115,1
223592,367.0,32.0,1,1,6,60601.21404285,0
223593,367.0,32.0,1,1,4,21369.7310097156,0
223594,367.0,32.0,1,1,6,17428.37834517,0
223595,367.0,32.0,1,1,6,12739.52528784,0
223596,369.0,32.0,1,4,1,162243.116414186,2
223597,369.0,32.0,1,4,1,111494.248746342,1
223598,369.0,32.0,1,3,1,185784.743781,0
223599,369.0,32.0,1,3,1,107721.164212743,2
223600,369.0,32.0,1,3,2,94807.9886978985,1
223601,369.0,32.0,1,3,5,92726.0502073748,1
223602,369.0,32.0,1,2,1,176337.445579736,2
223603,369.0,32.0,1,2,5,349999.02918956,2
223604,369.0,32.0,1,2,1,308002.862161771,1
223605,369.0,32.0,1,2,1,191092.8793176,1
223606,369.0,32.0,1,2,1,383070.4478913,1
223607,369.0,32.0,1,2,1,211256.494574618,1
223608,369.0,32.0,1,2,1,174751.244942207,0
223609,369.0,32.0,1,2,1,166412.492590193,0
223610,369.0,32.0,1,2,5,102600.293927587,2
223611,369.0,32.0,1,2,5,119914.884366462,1
223612,369.0,32.0,1,2,1,106440.946641454,0
223613,369.0,32.0,1,2,1,75624.2808182839,0
223614,369.0,32.0,1,1,6,16314.9502539405,0
223615,369.0,32.0,1,1,4,13533.7286107691,0
223616,385.0,33.0,2,2,1,37164.7495821141,2
223617,385.0,33.0,2,2,1,26916.5698848462,0
223618,385.0,33.0,2,2,3,7113.9228778324,0
223619,385.0,33.0,2,1,4,88266.2802575211,1
223620,385.0,33.0,2,1,6,81574.7512697023,1
223621,385.0,33.0,2,1,6,58627.392465785,1
223622,385.0,33.0,2,1,6,60158.8694148,1
223623,385.0,33.0,2,1,4,60392.7180709355,1
223624,385.0,33.0,2,1,6,57504.8016465,1
223625,385.0,33.0,2,1,6,61053.6672300046,0
223626,385.0,33.0,2,1,4,45024.8283407114,1
223627,385.0,33.0,2,1,4,36255.4450087566,1
223628,385.0,33.0,2,1,6,49851.2368870403,1
223629,385.0,33.0,2,1,4,43893.1738727645,0
223630,385.0,33.0,2,1,6,39427.7964470228,0
223631,385.0,33.0,2,1,4,31723.514382662,1
223632,385.0,33.0,2,1,6,29262.1159151764,1
223633,385.0,33.0,2,1,4,34442.6727583188,0
223634,385.0,33.0,2,1,6,17188.6966817278,0
223635,385.0,33.0,2,1,6,21555.5547576262,0
223636,385.0,33.0,2,1,6,15216.65520492,0
223637,385.0,33.0,2,1,6,8493.01685856,0
223638,385.0,33.0,2,1,6,3184.88132196,0
223639,385.0,33.0,2,1,6,12710.7316006547,0
223640,385.0,33.0,2,1,6,7608.32760246,0
223641,385.0,33.0,2,1,6,10265.6608616822,0
223642,385.0,33.0,2,1,6,0.0,0
223643,385.0,33.0,2,1,4,10973.2934681911,0
223644,385.0,33.0,2,1,4,0.0,0
223645,385.0,33.0,1,3,1,107721.164212743,2
223646,385.0,33.0,1,3,5,92726.0502073748,1
223647,385.0,33.0,1,2,5,349999.02918956,2
223648,385.0,33.0,1,2,5,102600.293927587,2
223649,385.0,33.0,1,2,1,147051.089360763,1
223650,385.0,33.0,1,1,6,17428.37834517,0
223651,386.0,33.0,4,4,1,126081.412957322,1
223652,386.0,33.0,4,3,1,98759.6412137202,2
223653,386.0,33.0,4,3,3,76260.21387582,2
223654,386.0,33.0,4,3,3,75641.7116123951,1
223655,386.0,33.0,4,2,1,101502.964580768,2
223656,386.0,33.0,4,2,1,65839.7608091468,2
223657,386.0,33.0,4,2,5,64353.4148905429,1
223658,386.0,33.0,4,2,7,45712.6419860004,2
223659,386.0,33.0,4,2,3,20702.4160710591,2
223660,386.0,33.0,4,1,6,65820.88065384,0
223661,386.0,33.0,2,5,3,30907.766869965,1
223662,386.0,33.0,2,4,1,66617.10098433,2
223663,386.0,33.0,2,3,1,193606.761865059,2
223664,386.0,33.0,2,3,3,75002.4608550864,2
223665,386.0,33.0,2,3,3,29194.7454513,2
223666,386.0,33.0,2,3,3,12264.3673620977,0
223667,386.0,33.0,2,2,1,206357.272054689,1
223668,386.0,33.0,2,2,5,132372.995321691,2
223669,386.0,33.0,2,2,5,93840.9926948382,2
223670,386.0,33.0,2,2,5,91444.1122349262,1
223671,386.0,33.0,2,2,5,51208.7028515586,2
223672,386.0,33.0,2,2,7,60727.8703896673,2
223673,386.0,33.0,2,2,3,55830.7871424821,1
223674,386.0,33.0,2,2,5,54632.1818857078,0
223675,386.0,33.0,2,2,1,37164.7495821141,2
223676,386.0,33.0,2,2,5,48314.1744567484,2
223677,386.0,33.0,2,2,5,43674.08349049,2
223678,386.0,33.0,2,2,1,47726.3180411541,1
223679,386.0,33.0,2,2,1,38181.0544329232,0
223680,386.0,33.0,2,2,5,33768.6212555335,1
223681,386.0,33.0,2,2,3,25330.0190890745,1
223682,386.0,33.0,2,2,7,29896.4860182324,0
223683,386.0,33.0,2,2,5,25213.9038707984,0
223684,386.0,33.0,2,2,1,26916.5698848462,0
223685,386.0,33.0,2,2,3,7113.9228778324,0
223686,386.0,33.0,2,2,1,11964.2968528897,0
223687,386.0,33.0,2,1,4,144079.450690276,1
223688,386.0,33.0,2,1,4,118102.112116025,1
223689,386.0,33.0,2,1,4,76542.2081792094,1
223690,386.0,33.0,2,1,4,78975.0928619926,1
223691,386.0,33.0,2,1,6,91122.9933783,1
223692,386.0,33.0,2,1,6,81574.7512697023,1
223693,386.0,33.0,2,1,4,72510.8900175132,1
223694,386.0,33.0,2,1,6,58627.392465785,1
223695,386.0,33.0,2,1,6,73155.2897879409,1
223696,386.0,33.0,2,1,6,53081.355366,1
223697,386.0,33.0,2,1,6,54930.2905756679,1
223698,386.0,33.0,2,1,4,68583.0841761946,1
223699,386.0,33.0,2,1,4,62730.6609931593,0
223700,386.0,33.0,2,1,6,37674.9742407896,1
223701,386.0,33.0,2,1,6,36577.6448939705,1
223702,386.0,33.0,2,1,6,36235.6308425613,1
223703,386.0,33.0,2,1,6,43506.5340105079,1
223704,386.0,33.0,2,1,6,45722.0561174631,1
223705,386.0,33.0,2,1,6,39801.9482531889,1
223706,386.0,33.0,2,1,6,49527.3111747825,1
223707,386.0,33.0,2,1,4,43893.1738727645,0
223708,386.0,33.0,2,1,4,41491.92611109,0
223709,386.0,33.0,2,1,6,34218.8695389406,1
223710,386.0,33.0,2,1,4,31723.514382662,1
223711,386.0,33.0,2,1,6,29094.9946195272,1
223712,386.0,33.0,2,1,4,32005.4392822242,1
223713,386.0,33.0,2,1,6,28460.5243318739,0
223714,386.0,33.0,2,1,6,28431.0334303173,0
223715,386.0,33.0,2,1,6,25604.3514257793,0
223716,386.0,33.0,2,1,4,29986.5356749138,0
223717,386.0,33.0,2,1,6,24472.4253809107,1
223718,386.0,33.0,2,1,4,22952.4721709665,1
223719,386.0,33.0,2,1,4,16314.9502539405,0
223720,386.0,33.0,2,1,6,16445.4016900855,0
223721,386.0,33.0,2,1,4,16677.504704028,0
223722,386.0,33.0,2,1,6,5110.15306754069,1
223723,386.0,33.0,2,1,6,2719.15837565674,1
223724,386.0,33.0,2,1,6,5574.71243731712,0
223725,386.0,33.0,2,1,6,11058.61570125,0
223726,386.0,33.0,2,1,6,10616.2710732,0
223727,386.0,33.0,2,1,4,5574.71243731712,0
223728,386.0,33.0,2,1,4,6410.91930291469,0
223729,386.0,33.0,2,1,4,783.432013128378,0
223730,386.0,33.0,2,1,4,783.432013128378,0
223731,386.0,33.0,2,1,6,7681.3054277338,0
223732,386.0,33.0,2,1,4,5308.1355366,0
223733,386.0,33.0,2,1,6,0.0,0
223734,386.0,33.0,2,1,6,0.0,0
223735,386.0,33.0,2,1,4,1005.88523458419,0
223736,386.0,33.0,2,1,4,10973.2934681911,0
223737,386.0,33.0,2,1,6,7785.26545368,0
223738,386.0,33.0,2,1,6,11521.9581416007,0
223739,386.0,33.0,2,1,6,0.0,0
223740,386.0,33.0,1,4,1,731203.212253153,2
223741,386.0,33.0,1,3,1,185784.743781,0
223742,386.0,33.0,1,3,1,107721.164212743,2
223743,386.0,33.0,1,3,2,94807.9886978985,1
223744,386.0,33.0,1,3,5,92726.0502073748,1
223745,386.0,33.0,1,2,1,446673.312036861,2
223746,386.0,33.0,1,2,5,349999.02918956,2
223747,386.0,33.0,1,2,1,238968.701913967,1
223748,386.0,33.0,1,2,1,243134.073039841,1
223749,386.0,33.0,1,2,1,419631.40013543,1
223750,386.0,33.0,1,2,1,176587.37675227,0
223751,386.0,33.0,1,2,1,268888.274850728,0
223752,386.0,33.0,1,2,1,134118.89122476,2
223753,386.0,33.0,1,2,5,102600.293927587,2
223754,386.0,33.0,1,2,1,106258.594884079,1
223755,386.0,33.0,1,2,1,105718.29694399,0
223756,386.0,33.0,1,2,1,95533.0975980736,0
223757,386.0,33.0,1,1,6,16314.9502539405,0
223758,386.0,33.0,1,1,4,8610.66818957969,0
223759,371.0,32.0,2,5,3,30907.766869965,1
223760,371.0,32.0,2,4,1,66617.10098433,2
223761,371.0,32.0,2,3,1,193606.761865059,2
223762,371.0,32.0,2,3,3,75002.4608550864,2
223763,371.0,32.0,2,3,3,29194.7454513,2
223764,371.0,32.0,2,3,3,12264.3673620977,0
223765,371.0,32.0,2,2,1,206357.272054689,1
223766,371.0,32.0,2,2,1,94770.1114343911,2
223767,371.0,32.0,2,2,5,94552.1395154939,1
223768,371.0,32.0,2,2,5,51208.7028515586,2
223769,371.0,32.0,2,2,7,60727.8703896673,2
223770,371.0,32.0,2,2,5,54632.1818857078,0
223771,371.0,32.0,2,2,1,37164.7495821141,2
223772,371.0,32.0,2,2,5,43674.08349049,2
223773,371.0,32.0,2,2,1,38181.0544329232,0
223774,371.0,32.0,2,2,3,25330.0190890745,1
223775,371.0,32.0,2,2,7,29896.4860182324,0
223776,371.0,32.0,2,2,5,25213.9038707984,0
223777,371.0,32.0,2,2,1,26916.5698848462,0
223778,371.0,32.0,2,2,3,7113.9228778324,0
223779,371.0,32.0,2,2,1,2044.06122701628,0
223780,371.0,32.0,2,1,4,101062.052961909,1
223781,371.0,32.0,2,1,4,110586.1570125,1
223782,371.0,32.0,2,1,4,76542.2081792094,1
223783,371.0,32.0,2,1,6,88557.39453561,1
223784,371.0,32.0,2,1,6,91122.9933783,1
223785,371.0,32.0,2,1,4,81574.7512697023,1
223786,371.0,32.0,2,1,4,61634.2565148862,1
223787,371.0,32.0,2,1,4,54866.4673409557,1
223788,371.0,32.0,2,1,4,52030.6494149598,1
223789,371.0,32.0,2,1,4,56695.3495856542,1
223790,371.0,32.0,2,1,6,54930.2905756679,1
223791,371.0,32.0,2,1,6,72510.8900175132,1
223792,371.0,32.0,2,1,6,67361.1086175819,0
223793,371.0,32.0,2,1,4,47132.0785113836,1
223794,371.0,32.0,2,1,6,36577.6448939705,1
223795,371.0,32.0,2,1,6,38077.2811204466,1
223796,371.0,32.0,2,1,6,37820.8558061976,1
223797,371.0,32.0,2,1,6,35114.5390982116,1
223798,371.0,32.0,2,1,6,43668.5807589841,1
223799,371.0,32.0,2,1,4,45319.3062609457,1
223800,371.0,32.0,2,1,6,49800.7644400329,0
223801,371.0,32.0,2,1,4,41422.8420734545,0
223802,371.0,32.0,2,1,6,32519.1558843499,1
223803,371.0,32.0,2,1,4,25604.3514257793,1
223804,371.0,32.0,2,1,6,29094.9946195272,1
223805,371.0,32.0,2,1,6,32612.0677583052,1
223806,371.0,32.0,2,1,6,31723.514382662,0
223807,371.0,32.0,2,1,6,28431.0334303173,0
223808,371.0,32.0,2,1,6,28530.563017297,0
223809,371.0,32.0,2,1,4,29986.5356749138,0
223810,371.0,32.0,2,1,6,24313.4073039841,1
223811,371.0,32.0,2,1,4,22952.4721709665,1
223812,371.0,32.0,2,1,6,19109.28793176,0
223813,371.0,32.0,2,1,6,16445.4016900855,0
223814,371.0,32.0,2,1,4,15088.2785187628,0
223815,371.0,32.0,2,1,4,1327.03388415,1
223816,371.0,32.0,2,1,6,13507.4485022134,1
223817,371.0,32.0,2,1,6,9698.33153984239,0
223818,371.0,32.0,2,1,4,8248.11373949212,0
223819,371.0,32.0,2,1,6,9908.51966832,0
223820,371.0,32.0,2,1,6,14631.0579575882,0
223821,371.0,32.0,2,1,4,4412.43317738972,0
223822,371.0,32.0,2,1,4,0.0,0
223823,371.0,32.0,2,1,6,7608.32760246,0
223824,371.0,32.0,2,1,4,1178.30196278459,0
223825,371.0,32.0,2,1,4,14865.8998328457,0
223826,371.0,32.0,2,1,4,1005.88523458419,0
223827,371.0,32.0,2,1,4,1858.23747910571,0
223828,371.0,32.0,2,1,4,13270.3388415,0
223829,371.0,32.0,2,1,4,1828.88224469852,0
223830,371.0,32.0,2,1,6,0.0,0
223831,372.0,32.0,1,4,1,731203.212253153,2
223832,372.0,32.0,1,3,1,185784.743781,0
223833,372.0,32.0,1,3,1,107721.164212743,2
223834,372.0,32.0,1,3,5,92726.0502073748,1
223835,372.0,32.0,1,2,5,349999.02918956,2
223836,372.0,32.0,1,2,1,169293.354561075,1
223837,372.0,32.0,1,2,1,388114.020296932,1
223838,372.0,32.0,1,2,1,211256.494574618,1
223839,372.0,32.0,1,2,5,102600.293927587,2
223840,372.0,32.0,1,2,1,139157.46180486,1
223841,372.0,32.0,1,1,6,16314.9502539405,0
223842,373.0,32.0,1,5,2,328042.77616188,2
223843,373.0,32.0,1,5,1,329837.152541263,1
223844,373.0,32.0,1,6,3,50294.2617292094,2
223845,373.0,32.0,1,4,1,537486.972254816,2
223846,373.0,32.0,1,4,1,162243.116414186,2
223847,373.0,32.0,1,4,7,259567.82773974,1
223848,373.0,32.0,1,4,1,138677.077158494,2
223849,373.0,32.0,1,4,1,149968.344065279,1
223850,373.0,32.0,1,4,1,56281.0354258892,2
223851,373.0,32.0,1,3,1,161278.85138703,2
223852,373.0,32.0,1,3,1,182888.224469852,2
223853,373.0,32.0,1,3,1,185784.743781,0
223854,373.0,32.0,1,3,1,138767.715771016,2
223855,373.0,32.0,1,3,1,138896.2132077,2
223856,373.0,32.0,1,3,1,107721.164212743,2
223857,373.0,32.0,1,3,1,102574.708846635,1
223858,373.0,32.0,1,3,2,94807.9886978985,1
223859,373.0,32.0,1,3,5,92726.0502073748,1
223860,373.0,32.0,1,3,3,79190.601195446,1
223861,373.0,32.0,1,2,1,222245.202501043,2
223862,373.0,32.0,1,2,5,349999.02918956,2
223863,373.0,32.0,1,2,1,280593.859344962,1
223864,373.0,32.0,1,2,1,238968.701913967,1
223865,373.0,32.0,1,2,1,414211.50970602,1
223866,373.0,32.0,1,2,1,356087.42558025,1
223867,373.0,32.0,1,2,1,381810.544329233,1
223868,373.0,32.0,1,2,1,211256.494574618,1
223869,373.0,32.0,1,2,1,174751.244942207,0
223870,373.0,32.0,1,2,1,189104.279030988,0
223871,373.0,32.0,1,2,5,136875.478155763,2
223872,373.0,32.0,1,2,7,120785.436141871,2
223873,373.0,32.0,1,2,5,102600.293927587,2
223874,373.0,32.0,1,2,5,103146.741049912,1
223875,373.0,32.0,1,2,1,119334.566466579,1
223876,373.0,32.0,1,2,1,118326.149375956,0
223877,373.0,32.0,1,2,1,120666.539953106,0
223878,373.0,32.0,1,2,1,75624.2808182839,0
223879,373.0,32.0,1,2,7,16642.8284267566,1
223880,373.0,32.0,1,1,4,372805.57866109,1
223881,373.0,32.0,1,1,4,109732.934681911,1
223882,373.0,32.0,1,1,6,91122.9933783,1
223883,373.0,32.0,1,1,6,60601.21404285,0
223884,373.0,32.0,1,1,4,21369.7310097156,0
223885,373.0,32.0,1,1,6,16314.9502539405,0
223886,373.0,32.0,1,1,6,12739.52528784,0
223887,374.0,32.0,1,4,1,731203.212253153,2
223888,374.0,32.0,1,3,1,185784.743781,0
223889,374.0,32.0,1,3,1,107721.164212743,2
223890,374.0,32.0,1,3,2,94807.9886978985,1
223891,374.0,32.0,1,3,5,92726.0502073748,1
223892,374.0,32.0,1,2,7,238379.550932575,2
223893,374.0,32.0,1,2,5,349999.02918956,2
223894,374.0,32.0,1,2,1,169293.354561075,1
223895,374.0,32.0,1,2,1,174569.967717163,1
223896,374.0,32.0,1,2,1,211256.494574618,1
223897,374.0,32.0,1,2,5,161789.923351576,0
223898,374.0,32.0,1,2,5,102600.293927587,2
223899,374.0,32.0,1,2,1,106258.594884079,1
223900,374.0,32.0,1,2,1,106440.946641454,0
223901,374.0,32.0,1,2,1,89795.95949415,0
223902,374.0,32.0,1,1,4,21611.9176035415,0
223903,374.0,32.0,1,1,6,12958.1455964567,0
223904,387.0,33.0,1,3,5,92726.0502073748,1
223905,387.0,33.0,1,2,5,102600.293927587,2
223906,387.0,33.0,1,2,1,110586.1570125,1
223907,388.0,33.0,1,5,2,328042.77616188,2
223908,388.0,33.0,1,4,1,731203.212253153,2
223909,388.0,33.0,1,4,7,259567.82773974,1
223910,388.0,33.0,1,4,1,138677.077158494,2
223911,388.0,33.0,1,4,1,111494.248746342,1
223912,388.0,33.0,1,4,1,56281.0354258892,2
223913,388.0,33.0,1,3,1,182888.224469852,2
223914,388.0,33.0,1,3,1,185784.743781,0
223915,388.0,33.0,1,3,1,138896.2132077,2
223916,388.0,33.0,1,3,1,107721.164212743,2
223917,388.0,33.0,1,3,1,102574.708846635,1
223918,388.0,33.0,1,3,2,94807.9886978985,1
223919,388.0,33.0,1,3,5,92726.0502073748,1
223920,388.0,33.0,1,3,3,79190.601195446,1
223921,388.0,33.0,1,2,1,222245.202501043,2
223922,388.0,33.0,1,2,5,349999.02918956,2
223923,388.0,33.0,1,2,1,406024.889184597,1
223924,388.0,33.0,1,2,1,909607.246022244,1
223925,388.0,33.0,1,2,1,414211.50970602,1
223926,388.0,33.0,1,2,1,151446.354547115,1
223927,388.0,33.0,1,2,1,381810.544329233,1
223928,388.0,33.0,1,2,1,211256.494574618,1
223929,388.0,33.0,1,2,5,161789.923351576,0
223930,388.0,33.0,1,2,1,159387.087625476,0
223931,388.0,33.0,1,2,1,134118.89122476,2
