household_id,PERSON_NUM,person_id,PUMA_GEOID,AGEP,SEX,WKHP,WKW,ESR,SCHG,MIL,NAICSP,INDP,OCCP,OCCCAT,DDRS,DEAR,DEYE,DOUT,DPHY,DREM,TOLLFACTOR,FAREFACTOR
26928,2,66222,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
26929,1,66223,1303,80,1,-8,-8,6,-8,2,,,,999,,,,,,,,
26929,2,66224,1303,73,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26930,1,66225,1303,35,2,40,1,1,-8,4,,,,2,,,,,,,,
26930,2,66226,1303,33,1,-8,-8,3,15,4,,,,999,,,,,,,,
26931,1,66227,1303,81,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26931,2,66228,1303,30,1,45,1,1,-8,4,,,,3,,,,,,,,
26932,1,66229,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
26932,2,66230,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26933,1,66231,1303,52,1,30,1,1,-8,4,,,,3,,,,,,,,
26933,2,66232,1303,42,2,-8,-8,3,-8,4,,,,999,,,,,,,,
26934,1,66233,1303,55,1,40,1,1,-8,4,,,,1,,,,,,,,
26935,1,66234,1303,52,2,20,1,1,-8,4,,,,1,,,,,,,,
26936,1,66235,1303,73,1,-8,-8,6,-8,4,,,,999,,,,,,,,
26937,1,66236,1303,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26987,1,66335,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
26987,2,66336,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
26988,1,66337,1303,67,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26989,1,66338,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
26989,2,66339,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
26989,3,66340,1303,7,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
26989,4,66341,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
26990,1,66342,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
26990,2,66343,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
26990,3,66344,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
26991,1,66345,1303,54,2,40,1,1,-8,4,,,,2,,,,,,,,
26991,2,66346,1303,58,1,40,1,1,-8,4,,,,6,,,,,,,,
26991,3,66347,1303,89,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26992,1,66348,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26992,2,66349,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
26992,3,66350,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
26993,1,66351,1303,39,1,50,1,1,-8,4,,,,1,,,,,,,,
26993,2,66352,1303,34,2,-8,-8,6,-8,4,,,,999,,,,,,,,
26993,3,66353,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
26994,1,66354,1303,67,1,-8,-8,6,-8,2,,,,999,,,,,,,,
26994,2,66355,1303,64,2,50,1,1,-8,4,,,,1,,,,,,,,
26995,1,66356,1303,32,2,40,1,1,-8,4,,,,1,,,,,,,,
26995,2,66357,1303,35,2,40,1,1,-8,4,,,,2,,,,,,,,
26996,1,66358,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
26996,2,66359,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
26997,1,66360,1303,33,2,40,4,3,-8,4,,,,999,,,,,,,,
26997,2,66361,1303,36,1,55,1,1,-8,4,,,,2,,,,,,,,
26998,1,66362,1303,82,1,-8,-8,6,-8,2,,,,999,,,,,,,,
26998,2,66363,1303,30,1,10,5,1,-8,4,,,,3,,,,,,,,
26999,1,66364,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
26999,2,66365,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27000,1,66366,1303,52,1,30,1,1,-8,4,,,,3,,,,,,,,
27000,2,66367,1303,42,2,-8,-8,3,-8,4,,,,999,,,,,,,,
27001,1,66368,1303,63,1,2,1,1,-8,4,,,,1,,,,,,,,
27002,1,66369,1303,52,2,20,1,1,-8,4,,,,1,,,,,,,,
27003,1,66370,1303,71,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27042,1,66445,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27042,2,66446,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27043,1,66447,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27127,1,66628,1303,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27127,2,66629,1303,71,2,40,6,6,-8,4,,,,999,,,,,,,,
27127,3,66630,1303,36,1,40,1,1,-8,4,,,,4,,,,,,,,
27127,4,66631,1303,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
27128,1,66632,1303,52,2,40,1,1,15,4,,,,1,,,,,,,,
27128,2,66633,1303,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
27128,3,66634,1303,58,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27129,1,66635,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
27129,2,66636,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
27130,1,66637,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
27130,2,66638,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
27131,1,66639,1303,36,2,40,1,1,-8,2,,,,1,,,,,,,,
27131,2,66640,1303,32,1,40,1,1,-8,4,,,,5,,,,,,,,
27132,1,66641,1303,28,1,40,1,1,-8,4,,,,1,,,,,,,,
27133,1,66642,1303,35,2,50,1,1,-8,4,,,,1,,,,,,,,
27134,1,66643,1303,29,2,40,1,1,-8,4,,,,1,,,,,,,,
27134,2,66644,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
27134,3,66645,1303,38,1,40,1,1,-8,2,,,,6,,,,,,,,
27134,4,66646,1303,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27135,1,66647,1303,37,2,38,1,1,-8,4,,,,4,,,,,,,,
27135,2,66648,1303,30,2,40,6,1,15,4,,,,1,,,,,,,,
27136,1,66649,1303,34,1,50,1,1,-8,4,,,,1,,,,,,,,
27137,1,66650,1303,33,1,40,4,1,-8,4,,,,6,,,,,,,,
27138,1,66651,1303,26,2,40,1,1,-8,4,,,,1,,,,,,,,
27139,1,66652,1303,71,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27140,1,66653,1303,64,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27141,1,66654,1303,48,2,45,1,1,16,4,,,,4,,,,,,,,
27141,2,66655,1303,53,1,40,1,1,-8,4,,,,2,,,,,,,,
27141,3,66656,1303,12,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27141,4,66657,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
27141,5,66658,1303,46,1,32,4,1,-8,4,,,,4,,,,,,,,
27142,1,66659,1303,35,2,40,1,1,15,4,,,,2,,,,,,,,
27142,2,66660,1303,40,1,45,1,1,-8,4,,,,4,,,,,,,,
27142,3,66661,1303,9,2,-8,-8,-8,5,-8,,,,999,,,,,,,,
27142,4,66662,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27142,5,66663,1303,22,2,16,5,1,-8,4,,,,1,,,,,,,,
27142,6,66664,1303,32,1,16,6,1,-8,4,,,,5,,,,,,,,
27143,1,66665,1303,35,1,35,3,1,-8,4,,,,6,,,,,,,,
27143,2,66666,1303,36,2,16,1,1,-8,4,,,,1,,,,,,,,
27143,3,66667,1303,28,1,25,4,1,-8,4,,,,4,,,,,,,,
27143,4,66668,1303,28,1,39,1,1,-8,4,,,,4,,,,,,,,
27143,5,66669,1303,24,2,25,1,1,-8,4,,,,3,,,,,,,,
27144,1,66670,1303,49,2,30,3,1,-8,4,,,,2,,,,,,,,
27144,2,66671,1303,47,1,60,1,1,-8,4,,,,1,,,,,,,,
27144,3,66672,1303,20,1,10,6,1,-8,4,,,,6,,,,,,,,
27144,4,66673,1303,18,2,-8,-8,6,14,4,,,,999,,,,,,,,
27144,5,66674,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27145,1,66675,1303,24,2,40,1,1,15,4,,,,6,,,,,,,,
27145,2,66676,1303,25,1,40,1,1,15,4,,,,6,,,,,,,,
27145,3,66677,1303,22,1,20,1,1,15,4,,,,2,,,,,,,,
27145,4,66678,1303,20,2,40,1,1,15,4,,,,4,,,,,,,,
27145,5,66679,1303,16,1,-8,-8,6,13,-8,,,,999,,,,,,,,
27145,6,66680,1303,14,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27145,7,66681,1303,58,1,40,1,1,-8,4,,,,5,,,,,,,,
27146,1,66682,1303,44,2,40,1,1,-8,4,,,,2,,,,,,,,
27146,2,66683,1303,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
27146,3,66684,1303,13,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
27146,4,66685,1303,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
27146,5,66686,1303,50,1,40,1,1,-8,2,,,,6,,,,,,,,
27147,1,66687,1303,48,1,40,1,1,-8,4,,,,6,,,,,,,,
27147,2,66688,1303,43,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27147,3,66689,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27147,4,66690,1303,7,2,-8,-8,-8,3,-8,,,,999,,,,,,,,
27148,1,66691,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
27148,2,66692,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
27148,3,66693,1303,7,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
27148,4,66694,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27149,1,66695,1303,53,1,40,1,1,-8,4,,,,2,,,,,,,,
27149,2,66696,1303,44,2,40,1,1,15,4,,,,1,,,,,,,,
27149,3,66697,1303,23,2,20,5,6,-8,4,,,,999,,,,,,,,
27149,4,66698,1303,17,1,-8,-8,6,13,4,,,,999,,,,,,,,
27150,1,66699,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
27150,2,66700,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
27150,3,66701,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27151,1,66702,1303,58,1,40,1,1,-8,2,,,,4,,,,,,,,
27151,2,66703,1303,53,2,36,5,1,-8,4,,,,2,,,,,,,,
27151,3,66704,1303,75,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27152,1,66705,1303,54,2,40,1,1,-8,4,,,,2,,,,,,,,
27152,2,66706,1303,58,1,40,1,1,-8,4,,,,6,,,,,,,,
27152,3,66707,1303,89,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27153,1,66708,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27153,2,66709,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
27153,3,66710,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
27154,1,66711,1303,57,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27154,2,66712,1303,27,1,32,1,1,-8,2,,,,4,,,,,,,,
27154,3,66713,1303,23,1,34,1,1,-8,4,,,,6,,,,,,,,
27155,1,66714,1303,39,1,50,1,1,-8,4,,,,1,,,,,,,,
27155,2,66715,1303,34,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27155,3,66716,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27156,1,66717,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27156,2,66718,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
27157,1,66719,1303,62,2,30,2,1,-8,4,,,,2,,,,,,,,
27157,2,66720,1303,65,1,40,1,1,-8,4,,,,1,,,,,,,,
27158,1,66721,1303,56,2,43,1,1,-8,4,,,,1,,,,,,,,
27158,2,66722,1303,56,1,40,1,1,-8,4,,,,4,,,,,,,,
27159,1,66723,1303,32,2,40,1,1,-8,4,,,,1,,,,,,,,
27159,2,66724,1303,35,2,40,1,1,-8,4,,,,2,,,,,,,,
27160,1,66725,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27160,2,66726,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27161,1,66727,1303,80,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27161,2,66728,1303,73,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27162,1,66729,1303,47,1,30,1,1,-8,4,,,,2,,,,,,,,
27162,2,66730,1303,33,2,12,4,1,-8,4,,,,1,,,,,,,,
27163,1,66731,1303,33,2,40,4,3,-8,4,,,,999,,,,,,,,
27163,2,66732,1303,36,1,55,1,1,-8,4,,,,2,,,,,,,,
27164,1,66733,1303,81,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27164,2,66734,1303,30,1,45,1,1,-8,4,,,,3,,,,,,,,
27165,1,66735,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27165,2,66736,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27166,1,66737,1303,52,1,30,1,1,-8,4,,,,3,,,,,,,,
27166,2,66738,1303,42,2,-8,-8,3,-8,4,,,,999,,,,,,,,
27167,1,66739,1303,63,1,2,1,1,-8,4,,,,1,,,,,,,,
27168,1,66740,1303,50,1,43,1,1,-8,4,,,,1,,,,,,,,
27169,1,66741,1303,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27170,1,66742,1303,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27264,1,66952,1303,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27264,2,66953,1303,71,2,40,6,6,-8,4,,,,999,,,,,,,,
27264,3,66954,1303,36,1,40,1,1,-8,4,,,,4,,,,,,,,
27264,4,66955,1303,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
27265,1,66956,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
27265,2,66957,1303,36,2,40,3,1,-8,4,,,,4,,,,,,,,
27265,3,66958,1303,5,2,-8,-8,-8,2,-8,,,,999,,,,,,,,
27266,1,66959,1303,52,2,40,1,1,15,4,,,,1,,,,,,,,
27266,2,66960,1303,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
27266,3,66961,1303,58,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27267,1,66962,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
27267,2,66963,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
27268,1,66964,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
27268,2,66965,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
27269,1,66966,1303,36,2,40,1,1,-8,2,,,,1,,,,,,,,
27269,2,66967,1303,32,1,40,1,1,-8,4,,,,5,,,,,,,,
27270,1,66968,1303,33,1,55,1,1,-8,4,,,,1,,,,,,,,
27271,1,66969,1303,35,2,50,1,1,-8,4,,,,1,,,,,,,,
27272,1,66970,1303,29,2,40,1,1,-8,4,,,,1,,,,,,,,
27272,2,66971,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
27272,3,66972,1303,38,1,40,1,1,-8,2,,,,6,,,,,,,,
27272,4,66973,1303,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27273,1,66974,1303,37,2,38,1,1,-8,4,,,,4,,,,,,,,
27273,2,66975,1303,30,2,40,6,1,15,4,,,,1,,,,,,,,
27274,1,66976,1303,31,2,40,1,1,-8,4,,,,1,,,,,,,,
27275,1,66977,1303,29,2,35,1,1,-8,4,,,,1,,,,,,,,
27276,1,66978,1303,63,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27277,1,66979,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
27277,2,66980,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
27277,3,66981,1303,7,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
27277,4,66982,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27278,1,66983,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27278,2,66984,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
27278,3,66985,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
27279,1,66986,1303,35,1,40,1,1,-8,4,,,,1,,,,,,,,
27279,2,66987,1303,32,2,40,5,3,-8,4,,,,999,,,,,,,,
27279,3,66988,1303,0,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27280,1,66989,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27280,2,66990,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
27281,1,66991,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27281,2,66992,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27282,1,66993,1303,28,2,-8,-8,6,16,4,,,,999,,,,,,,,
27282,2,66994,1303,35,1,36,1,1,-8,4,,,,2,,,,,,,,
27283,1,66995,1303,82,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27283,2,66996,1303,30,1,10,5,1,-8,4,,,,3,,,,,,,,
27284,1,66997,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27284,2,66998,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27285,1,66999,1303,52,1,30,1,1,-8,4,,,,3,,,,,,,,
27285,2,67000,1303,42,2,-8,-8,3,-8,4,,,,999,,,,,,,,
27286,1,67001,1303,63,1,40,1,1,-8,4,,,,1,,,,,,,,
27287,1,67002,1303,52,2,20,1,1,-8,4,,,,1,,,,,,,,
27288,1,67003,1303,68,1,-8,-8,3,-8,4,,,,999,,,,,,,,
27289,1,67004,1303,67,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27349,1,67136,1303,48,2,45,1,1,16,4,,,,4,,,,,,,,
27349,2,67137,1303,53,1,40,1,1,-8,4,,,,2,,,,,,,,
27349,3,67138,1303,12,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27349,4,67139,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
27349,5,67140,1303,46,1,32,4,1,-8,4,,,,4,,,,,,,,
27350,1,67141,1303,35,2,40,1,1,15,4,,,,2,,,,,,,,
27350,2,67142,1303,40,1,45,1,1,-8,4,,,,4,,,,,,,,
27350,3,67143,1303,9,2,-8,-8,-8,5,-8,,,,999,,,,,,,,
27350,4,67144,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27350,5,67145,1303,22,2,16,5,1,-8,4,,,,1,,,,,,,,
27350,6,67146,1303,32,1,16,6,1,-8,4,,,,5,,,,,,,,
27351,1,67147,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
27351,2,67148,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
27351,3,67149,1303,7,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
27351,4,67150,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27352,1,67151,1303,53,1,40,1,1,-8,4,,,,2,,,,,,,,
27352,2,67152,1303,44,2,40,1,1,15,4,,,,1,,,,,,,,
27352,3,67153,1303,23,2,20,5,6,-8,4,,,,999,,,,,,,,
27352,4,67154,1303,17,1,-8,-8,6,13,4,,,,999,,,,,,,,
27353,1,67155,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
27353,2,67156,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
27353,3,67157,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27354,1,67158,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27354,2,67159,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
27354,3,67160,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
27355,1,67161,1303,36,1,50,1,1,-8,4,,,,1,,,,,,,,
27355,2,67162,1303,34,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27355,3,67163,1303,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27356,1,67164,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27356,2,67165,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
27357,1,67166,1303,63,1,40,1,1,-8,4,,,,1,,,,,,,,
27357,2,67167,1303,61,2,40,1,1,-8,4,,,,4,,,,,,,,
27358,1,67168,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27358,2,67169,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27359,1,67170,1303,47,1,30,1,1,-8,4,,,,2,,,,,,,,
27359,2,67171,1303,33,2,12,4,1,-8,4,,,,1,,,,,,,,
27360,1,67172,1303,35,2,40,1,1,-8,4,,,,2,,,,,,,,
27360,2,67173,1303,33,1,-8,-8,3,15,4,,,,999,,,,,,,,
27361,1,67174,1303,81,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27361,2,67175,1303,30,1,45,1,1,-8,4,,,,3,,,,,,,,
27362,1,67176,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27362,2,67177,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27363,1,67178,1303,52,1,30,1,1,-8,4,,,,3,,,,,,,,
27363,2,67179,1303,42,2,-8,-8,3,-8,4,,,,999,,,,,,,,
27364,1,67180,1303,55,1,40,1,1,-8,4,,,,1,,,,,,,,
27365,1,67181,1303,50,1,43,1,1,-8,4,,,,1,,,,,,,,
27366,1,67182,1303,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27367,1,67183,1303,67,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27391,1,67235,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27391,2,67236,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
27391,3,67237,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
27392,1,67238,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27392,2,67239,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27393,1,67240,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27678,1,67917,1303,48,2,45,1,1,16,4,,,,4,,,,,,,,
27678,2,67918,1303,53,1,40,1,1,-8,4,,,,2,,,,,,,,
27678,3,67919,1303,12,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27678,4,67920,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
27678,5,67921,1303,46,1,32,4,1,-8,4,,,,4,,,,,,,,
27679,1,67922,1303,35,1,35,3,1,-8,4,,,,6,,,,,,,,
27679,2,67923,1303,36,2,16,1,1,-8,4,,,,1,,,,,,,,
27679,3,67924,1303,28,1,25,4,1,-8,4,,,,4,,,,,,,,
27679,4,67925,1303,28,1,39,1,1,-8,4,,,,4,,,,,,,,
27679,5,67926,1303,24,2,25,1,1,-8,4,,,,3,,,,,,,,
27680,1,67927,1303,48,1,40,1,1,-8,4,,,,6,,,,,,,,
27680,2,67928,1303,43,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27680,3,67929,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27680,4,67930,1303,7,2,-8,-8,-8,3,-8,,,,999,,,,,,,,
27681,1,67931,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
27681,2,67932,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
27681,3,67933,1303,7,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
27681,4,67934,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27682,1,67935,1303,53,1,40,1,1,-8,4,,,,2,,,,,,,,
27682,2,67936,1303,44,2,40,1,1,15,4,,,,1,,,,,,,,
27682,3,67937,1303,23,2,20,5,6,-8,4,,,,999,,,,,,,,
27682,4,67938,1303,17,1,-8,-8,6,13,4,,,,999,,,,,,,,
27683,1,67939,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
27683,2,67940,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
27683,3,67941,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
27684,1,67942,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27684,2,67943,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
27684,3,67944,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
27685,1,67945,1303,35,1,40,1,1,-8,4,,,,1,,,,,,,,
27685,2,67946,1303,32,2,40,5,3,-8,4,,,,999,,,,,,,,
27685,3,67947,1303,0,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27686,1,67948,1303,67,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27686,2,67949,1303,64,2,50,1,1,-8,4,,,,1,,,,,,,,
27687,1,67950,1303,62,2,30,2,1,-8,4,,,,2,,,,,,,,
27687,2,67951,1303,65,1,40,1,1,-8,4,,,,1,,,,,,,,
27688,1,67952,1303,57,2,28,2,1,-8,4,,,,4,,,,,,,,
27688,2,67953,1303,58,1,50,1,1,-8,4,,,,1,,,,,,,,
27689,1,67954,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27689,2,67955,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27690,1,67956,1303,80,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27690,2,67957,1303,73,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27691,1,67958,1303,28,2,-8,-8,6,16,4,,,,999,,,,,,,,
27691,2,67959,1303,35,1,36,1,1,-8,4,,,,2,,,,,,,,
27692,1,67960,1303,82,1,-8,-8,6,-8,2,,,,999,,,,,,,,
27692,2,67961,1303,30,1,10,5,1,-8,4,,,,3,,,,,,,,
27693,1,67962,1303,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
27693,2,67963,1303,68,2,-8,-8,6,16,4,,,,999,,,,,,,,
27694,1,67964,1303,52,1,30,1,1,-8,4,,,,3,,,,,,,,
27694,2,67965,1303,42,2,-8,-8,3,-8,4,,,,999,,,,,,,,
27695,1,67966,1303,63,1,2,1,1,-8,4,,,,1,,,,,,,,
27696,1,67967,1303,50,2,40,4,1,-8,4,,,,1,,,,,,,,
27697,1,67968,1303,70,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27698,1,67969,1303,71,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27846,1,68288,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
27846,2,68289,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
27846,3,68290,1303,7,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
27846,4,68291,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
27847,1,68292,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27847,2,68293,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
27847,3,68294,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
27848,1,68295,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
27848,2,68296,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
27849,1,68297,1303,35,2,40,1,1,-8,4,,,,2,,,,,,,,
27849,2,68298,1303,33,1,-8,-8,3,15,4,,,,999,,,,,,,,
27850,1,68299,1303,81,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27850,2,68300,1303,30,1,45,1,1,-8,4,,,,3,,,,,,,,
27851,1,68301,1303,63,1,40,1,1,-8,4,,,,1,,,,,,,,
27852,1,68302,1303,53,1,50,1,1,-8,4,,,,1,,,,,,,,
27853,1,68303,1303,71,2,-8,-8,6,-8,4,,,,999,,,,,,,,
27873,1,68340,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
27873,2,68341,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
27874,1,68342,1303,43,2,30,4,1,-8,4,,,,1,,,,,,,,
