PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
1104,41047000600,410470006001,410470006001029,791303,23,2021HU1318407,1,27,1,57,1,40,1,-8,1,4,13,1,0,79130301
1104,41047000600,410470006001,410470006001029,791303,23,2021HU1318407,0,0,999,44,2,-8,6,-8,-8,4,14,2,0,79130302
1104,41047000600,410470006001,410470006001029,791303,23,2021HU1318407,0,0,999,53,1,20,6,-8,3,2,8,3,0,79130303
1104,41047000600,410470006001,410470006001029,791304,62,2022HU0480218,1,21,2,58,2,40,1,-8,1,4,14,1,0,79130401
1104,41047000600,410470006001,410470006001029,791304,62,2022HU0480218,0,0,999,56,1,40,3,-8,4,4,11,2,0,79130402
1104,41047000600,410470006001,410470006001029,791305,34,2022HU0553417,1,11,1,95,2,39,1,-8,1,4,9,1,0,79130501
1104,41047000600,410470006001,410470006001029,791306,25,2022HU0594615,1,17,1,27,1,45,1,-8,1,4,14,1,0,79130601
1104,41047000600,410470006001,410470006001029,791306,25,2022HU0594615,1,13,1,25,2,42,1,-8,1,4,13,2,0,79130602
1104,41047000600,410470006001,410470006001029,791307,21,2022HU1036627,0,0,999,65,2,-8,6,-8,-8,4,11,1,0,79130701
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,53,6,20,2,35,1,-8,1,4,9,1,0,79130801
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,31,2,26,1,39,1,-8,1,4,11,2,0,79130802
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,13,1,26,1,40,1,-8,1,4,13,3,0,79130803
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,15,1,24,1,40,1,-8,1,4,11,4,0,79130804
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,15,1,24,1,40,1,-8,1,4,11,5,0,79130805
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,33,3,23,1,96,1,5,5,4,7,6,0,79130806
1104,41047000600,410470006001,410470006001029,791308,47,2022HU1103048,1,45,5,19,2,35,1,6,1,4,11,7,0,79130807
1104,41047000600,410470006001,410470006001030,791309,30,2018HU0119407,0,0,999,30,1,-8,6,-8,-8,4,11,1,0,79130901
1104,41047000600,410470006001,410470006001030,791309,30,2018HU0119407,0,0,999,30,2,-8,6,-8,-8,4,11,2,0,79130902
1104,41047000600,410470006001,410470006001030,791309,30,2018HU0119407,0,0,999,1,1,-8,-8,-8,-8,-8,-8,3,0,79130903
1104,41047000600,410470006001,410470006001030,791309,30,2018HU0119407,0,0,999,55,2,-8,6,-8,-8,4,9,4,0,79130904
1104,41047000600,410470006001,410470006001030,791309,30,2018HU0119407,0,0,999,15,1,-8,-8,5,-8,-8,4,5,0,79130905
1104,41047000600,410470006001,410470006001030,791309,30,2018HU0119407,1,43,4,30,1,40,1,5,1,4,4,6,0,79130906
1104,41047000600,410470006001,410470006001030,791310,13,2018HU0398753,0,0,999,68,1,-8,6,-8,-8,2,11,1,0,79131001
1104,41047000600,410470006001,410470006001030,791310,13,2018HU0398753,0,0,999,68,2,-8,6,-8,-8,4,15,2,0,79131002
1104,41047000600,410470006001,410470006001030,791311,76,2018HU0506175,1,41,4,51,2,50,1,-8,1,4,9,1,0,79131101
1104,41047000600,410470006001,410470006001030,791311,76,2018HU0506175,1,49,5,50,1,40,1,-8,1,4,11,2,0,79131102
1104,41047000600,410470006001,410470006001030,791311,76,2018HU0506175,0,0,999,84,1,-8,6,-8,-8,2,4,3,0,79131103
1104,41047000600,410470006001,410470006001030,791312,33,2018HU1157154,1,43,4,63,2,5,1,-8,2,4,10,1,0,79131201
1104,41047000600,410470006001,410470006001030,791312,33,2018HU1157154,0,0,999,67,1,-8,6,-8,-8,4,10,2,0,79131202
1104,41047000600,410470006001,410470006001030,791313,35,2019HU0939300,0,0,999,65,2,-8,6,-8,-8,4,11,1,0,79131301
1104,41047000600,410470006001,410470006001030,791314,48,2019HU1301389,1,43,4,38,1,40,1,-8,1,4,9,1,0,79131401
1104,41047000600,410470006001,410470006001030,791314,48,2019HU1301389,1,53,6,32,2,40,1,-8,1,4,9,2,0,79131402
1104,41047000600,410470006001,410470006001030,791315,135,2020HU0141065,1,47,5,27,1,50,1,-8,1,4,4,1,0,79131501
1104,41047000600,410470006001,410470006001030,791315,135,2020HU0141065,1,45,5,22,2,40,1,-8,5,4,8,2,0,79131502
1104,41047000600,410470006001,410470006001030,791315,135,2020HU0141065,0,0,999,3,1,-8,-8,-8,-8,-8,1,3,0,79131503
1104,41047000600,410470006001,410470006001030,791316,31,2020HU0867309,1,15,1,27,2,40,1,-8,1,4,11,1,0,79131601
1104,41047000600,410470006001,410470006001030,791316,31,2020HU0867309,1,43,4,28,2,40,1,-8,1,4,12,2,0,79131602
1104,41047000600,410470006001,410470006001030,791316,31,2020HU0867309,0,0,999,30,2,30,6,6,4,4,11,3,0,79131603
1104,41047000600,410470006001,410470006001030,791317,74,2020HU0955534,1,11,1,53,2,40,1,-8,1,4,13,1,0,79131701
1104,41047000600,410470006001,410470006001030,791317,74,2020HU0955534,0,0,999,18,1,-8,6,-8,-8,4,8,2,0,79131702
1104,41047000600,410470006001,410470006001030,791317,74,2020HU0955534,0,0,999,15,1,-8,-8,5,-8,-8,5,3,0,79131703
1104,41047000600,410470006001,410470006001030,791318,121,2020HU1049034,1,35,3,26,2,40,1,-8,1,4,13,1,0,79131801
1104,41047000600,410470006001,410470006001030,791319,117,2020HU1080619,0,0,999,53,1,-8,6,-8,-8,4,12,1,0,79131901
1104,41047000600,410470006001,410470006001030,791320,38,2021HU0275019,1,11,1,34,1,40,1,-8,1,4,13,1,0,79132001
1104,41047000600,410470006001,410470006001030,791320,38,2021HU0275019,1,15,1,37,2,40,1,-8,1,4,14,2,0,79132002
1104,41047000600,410470006001,410470006001030,791320,38,2021HU0275019,0,0,999,5,2,-8,-8,1,-8,-8,2,3,0,79132003
1104,41047000600,410470006001,410470006001030,791321,77,2021HU0587510,1,47,5,30,1,40,1,-8,1,2,9,1,0,79132101
1104,41047000600,410470006001,410470006001030,791321,77,2021HU0587510,0,0,999,29,2,-8,6,-8,-8,4,11,2,0,79132102
1104,41047000600,410470006001,410470006001030,791321,77,2021HU0587510,0,0,999,0,1,-8,-8,-8,-8,-8,-8,3,0,79132103
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,40,2,-8,6,-8,-8,4,3,1,0,79132201
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,20,2,38,3,5,3,4,7,2,0,79132202
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,19,1,-8,6,5,-8,4,7,3,0,79132203
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,18,1,-8,6,5,-8,4,7,4,0,79132204
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,15,1,-8,-8,5,-8,-8,5,5,0,79132205
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,12,2,-8,-8,4,-8,-8,3,6,0,79132206
1104,41047000600,410470006001,410470006001030,791322,36,2021HU0918996,0,0,999,6,1,-8,-8,3,-8,-8,2,7,0,79132207
1104,41047000600,410470006001,410470006001030,791323,23,2021HU1318407,1,27,1,57,1,40,1,-8,1,4,13,1,0,79132301
1104,41047000600,410470006001,410470006001030,791323,23,2021HU1318407,0,0,999,44,2,-8,6,-8,-8,4,14,2,0,79132302
1104,41047000600,410470006001,410470006001030,791323,23,2021HU1318407,0,0,999,53,1,20,6,-8,3,2,8,3,0,79132303
1104,41047000600,410470006001,410470006001030,791324,24,2022HU0377009,0,0,999,69,2,-8,6,-8,-8,4,11,1,0,79132401
1104,41047000600,410470006001,410470006001030,791325,62,2022HU0480218,1,21,2,58,2,40,1,-8,1,4,14,1,0,79132501
1104,41047000600,410470006001,410470006001030,791325,62,2022HU0480218,0,0,999,56,1,40,3,-8,4,4,11,2,0,79132502
1104,41047000600,410470006001,410470006001030,791326,34,2022HU0553417,1,11,1,95,2,39,1,-8,1,4,9,1,0,79132601
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,53,6,20,2,35,1,-8,1,4,9,1,0,79132701
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,31,2,26,1,39,1,-8,1,4,11,2,0,79132702
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,13,1,26,1,40,1,-8,1,4,13,3,0,79132703
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,15,1,24,1,40,1,-8,1,4,11,4,0,79132704
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,15,1,24,1,40,1,-8,1,4,11,5,0,79132705
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,33,3,23,1,96,1,5,5,4,7,6,0,79132706
1104,41047000600,410470006001,410470006001030,791327,47,2022HU1103048,1,45,5,19,2,35,1,6,1,4,11,7,0,79132707
1104,41047000600,410470006001,410470006001030,791328,109,2022HU1290094,1,43,4,64,1,20,1,-8,1,4,12,1,0,79132801
1104,41047000600,410470006001,410470006001031,791329,30,2018HU0119407,0,0,999,30,1,-8,6,-8,-8,4,11,1,0,79132901
1104,41047000600,410470006001,410470006001031,791329,30,2018HU0119407,0,0,999,30,2,-8,6,-8,-8,4,11,2,0,79132902
1104,41047000600,410470006001,410470006001031,791329,30,2018HU0119407,0,0,999,1,1,-8,-8,-8,-8,-8,-8,3,0,79132903
1104,41047000600,410470006001,410470006001031,791329,30,2018HU0119407,0,0,999,55,2,-8,6,-8,-8,4,9,4,0,79132904
1104,41047000600,410470006001,410470006001031,791329,30,2018HU0119407,0,0,999,15,1,-8,-8,5,-8,-8,4,5,0,79132905
1104,41047000600,410470006001,410470006001031,791329,30,2018HU0119407,1,43,4,30,1,40,1,5,1,4,4,6,0,79132906
1104,41047000600,410470006001,410470006001031,791330,49,2018HU0264361,1,11,1,46,1,40,1,-8,1,4,10,1,0,79133001
1104,41047000600,410470006001,410470006001031,791330,49,2018HU0264361,0,0,999,47,2,-8,6,-8,-8,4,9,2,0,79133002
1104,41047000600,410470006001,410470006001031,791330,49,2018HU0264361,1,41,4,28,1,40,1,-8,1,4,13,3,0,79133003
1104,41047000600,410470006001,410470006001031,791330,49,2018HU0264361,0,0,999,20,2,-8,6,-8,-8,4,9,4,0,79133004
1104,41047000600,410470006001,410470006001031,791330,49,2018HU0264361,0,0,999,2,2,-8,-8,-8,-8,-8,-8,5,0,79133005
1104,41047000600,410470006001,410470006001031,791331,13,2018HU0398753,0,0,999,68,1,-8,6,-8,-8,2,11,1,0,79133101
1104,41047000600,410470006001,410470006001031,791331,13,2018HU0398753,0,0,999,68,2,-8,6,-8,-8,4,15,2,0,79133102
1104,41047000600,410470006001,410470006001031,791332,76,2018HU0506175,1,41,4,51,2,50,1,-8,1,4,9,1,0,79133201
1104,41047000600,410470006001,410470006001031,791332,76,2018HU0506175,1,49,5,50,1,40,1,-8,1,4,11,2,0,79133202
1104,41047000600,410470006001,410470006001031,791332,76,2018HU0506175,0,0,999,84,1,-8,6,-8,-8,2,4,3,0,79133203
1104,41047000600,410470006001,410470006001031,791333,24,2018HU0627241,1,13,1,57,2,40,1,-8,1,4,9,1,0,79133301
1104,41047000600,410470006001,410470006001031,791333,24,2018HU0627241,1,47,5,62,1,20,2,-8,1,4,9,2,0,79133302
1104,41047000600,410470006001,410470006001031,791334,33,2018HU0660674,0,0,999,62,2,-8,6,-8,-8,4,10,1,0,79133401
1104,41047000600,410470006001,410470006001031,791334,33,2018HU0660674,0,0,999,72,1,-8,6,-8,-8,2,14,2,0,79133402
1104,41047000600,410470006001,410470006001031,791335,40,2018HU0829375,1,39,1,60,2,30,1,-8,1,4,10,1,0,79133501
1104,41047000600,410470006001,410470006001031,791335,40,2018HU0829375,0,0,999,18,2,-8,6,5,-8,4,8,2,0,79133502
1104,41047000600,410470006001,410470006001031,791336,38,2018HU1041807,1,35,3,58,1,40,1,-8,1,4,12,1,0,79133601
1104,41047000600,410470006001,410470006001031,791337,51,2018HU1183760,1,27,1,45,1,40,1,-8,1,4,11,1,0,79133701
1104,41047000600,410470006001,410470006001031,791338,43,2018HU1191333,1,45,5,30,1,60,1,-8,1,2,10,1,0,79133801
1104,41047000600,410470006001,410470006001031,791338,43,2018HU1191333,1,43,4,28,2,40,1,-8,1,4,9,2,0,79133802
1104,41047000600,410470006001,410470006001031,791339,22,2019HU0170184,1,43,4,47,2,40,1,-8,1,4,10,1,0,79133901
1104,41047000600,410470006001,410470006001031,791339,22,2019HU0170184,0,0,999,27,1,-8,6,-8,-8,4,10,2,0,79133902
1104,41047000600,410470006001,410470006001031,791340,26,2019HU0234258,1,43,4,58,2,40,1,-8,1,4,9,1,0,79134001
1104,41047000600,410470006001,410470006001031,791340,26,2019HU0234258,1,41,4,60,1,40,1,-8,1,4,12,2,0,79134002
1104,41047000600,410470006001,410470006001031,791341,71,2019HU0650900,0,0,999,66,2,-8,6,-8,-8,4,9,1,0,79134101
1104,41047000600,410470006001,410470006001031,791342,23,2019HU0817098,0,0,999,62,2,-8,6,-8,-8,4,11,1,0,79134201
1104,41047000600,410470006001,410470006001031,791342,23,2019HU0817098,1,43,4,34,1,40,1,-8,6,4,13,2,0,79134202
1104,41047000600,410470006001,410470006001031,791343,31,2019HU0856786,1,11,1,27,2,39,1,-8,1,4,11,1,0,79134301
1104,41047000600,410470006001,410470006001031,791343,31,2019HU0856786,0,0,999,57,2,40,6,-8,4,4,9,2,0,79134302
1104,41047000600,410470006001,410470006001031,791344,21,2019HU0861517,1,37,3,51,1,40,1,-8,1,4,9,1,0,79134401
1104,41047000600,410470006001,410470006001031,791345,70,2019HU0862193,1,43,4,34,2,40,1,-8,1,4,10,1,0,79134501
1104,41047000600,410470006001,410470006001031,791345,70,2019HU0862193,1,11,1,33,2,40,1,-8,1,3,11,2,0,79134502
1104,41047000600,410470006001,410470006001031,791345,70,2019HU0862193,0,0,999,9,1,-8,-8,3,-8,-8,2,3,0,79134503
1104,41047000600,410470006001,410470006001031,791346,21,2019HU0874828,1,43,4,63,1,50,1,-8,1,2,9,1,0,79134601
1104,41047000600,410470006001,410470006001031,791347,32,2019HU0879902,0,0,999,37,2,-8,3,-8,-8,4,9,1,0,79134701
1104,41047000600,410470006001,410470006001031,791347,32,2019HU0879902,1,43,4,41,1,40,1,-8,1,4,7,2,0,79134702
1104,41047000600,410470006001,410470006001031,791347,32,2019HU0879902,0,0,999,8,1,-8,-8,3,-8,-8,2,3,0,79134703
1104,41047000600,410470006001,410470006001031,791347,32,2019HU0879902,0,0,999,13,1,-8,-8,5,-8,-8,6,4,0,79134704
1104,41047000600,410470006001,410470006001031,791347,32,2019HU0879902,1,51,6,35,1,40,1,-8,1,4,7,5,0,79134705
1104,41047000600,410470006001,410470006001031,791348,35,2019HU0939300,0,0,999,65,2,-8,6,-8,-8,4,11,1,0,79134801
1104,41047000600,410470006001,410470006001031,791349,11,2019HU0969980,1,29,2,40,2,11,1,-8,2,4,10,1,0,79134901
1104,41047000600,410470006001,410470006001031,791349,11,2019HU0969980,1,11,1,39,1,45,1,-8,1,2,9,2,0,79134902
1104,41047000600,410470006001,410470006001031,791349,11,2019HU0969980,0,0,999,7,2,-8,-8,3,-8,-8,2,3,0,79134903
1104,41047000600,410470006001,410470006001031,791350,20,2019HU1036313,0,0,999,71,2,-8,6,-8,-8,4,9,1,0,79135001
1104,41047000600,410470006001,410470006001031,791351,48,2019HU1301389,1,43,4,38,1,40,1,-8,1,4,9,1,0,79135101
1104,41047000600,410470006001,410470006001031,791351,48,2019HU1301389,1,53,6,32,2,40,1,-8,1,4,9,2,0,79135102
1104,41047000600,410470006001,410470006001031,791352,42,2019HU1312334,1,37,3,54,1,22,1,-8,1,4,9,1,0,79135201
1104,41047000600,410470006001,410470006001031,791352,42,2019HU1312334,0,0,999,7,1,-8,-8,3,-8,-8,2,2,0,79135202
1104,41047000600,410470006001,410470006001031,791353,15,2019HU1349619,0,0,999,68,1,-8,6,-8,-8,2,9,1,0,79135301
1104,41047000600,410470006001,410470006001031,791353,15,2019HU1349619,0,0,999,61,2,-8,6,-8,-8,4,10,2,0,79135302
1104,41047000600,410470006001,410470006001031,791354,135,2020HU0141065,1,47,5,27,1,50,1,-8,1,4,4,1,0,79135401
1104,41047000600,410470006001,410470006001031,791354,135,2020HU0141065,1,45,5,22,2,40,1,-8,5,4,8,2,0,79135402
1104,41047000600,410470006001,410470006001031,791354,135,2020HU0141065,0,0,999,3,1,-8,-8,-8,-8,-8,1,3,0,79135403
1104,41047000600,410470006001,410470006001031,791355,135,2020HU0141065,1,47,5,27,1,50,1,-8,1,4,4,1,0,79135501
1104,41047000600,410470006001,410470006001031,791355,135,2020HU0141065,1,45,5,22,2,40,1,-8,5,4,8,2,0,79135502
1104,41047000600,410470006001,410470006001031,791355,135,2020HU0141065,0,0,999,3,1,-8,-8,-8,-8,-8,1,3,0,79135503
1104,41047000600,410470006001,410470006001031,791356,135,2020HU0141065,1,47,5,27,1,50,1,-8,1,4,4,1,0,79135601
1104,41047000600,410470006001,410470006001031,791356,135,2020HU0141065,1,45,5,22,2,40,1,-8,5,4,8,2,0,79135602
1104,41047000600,410470006001,410470006001031,791356,135,2020HU0141065,0,0,999,3,1,-8,-8,-8,-8,-8,1,3,0,79135603
1104,41047000600,410470006001,410470006001031,791357,30,2020HU0326914,1,21,2,60,2,30,1,-8,1,4,10,1,0,79135701
1104,41047000600,410470006001,410470006001031,791357,30,2020HU0326914,1,33,3,62,1,48,1,-8,1,4,13,2,0,79135702
1104,41047000600,410470006001,410470006001031,791358,18,2020HU0468856,1,43,4,68,1,16,1,-8,1,2,10,1,0,79135801
1104,41047000600,410470006001,410470006001031,791358,18,2020HU0468856,0,0,999,67,2,-8,6,-8,-8,4,9,2,0,79135802
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,1,37,3,54,1,10,1,-8,1,4,9,1,0,79135901
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,1,53,6,52,2,40,1,-8,1,4,9,2,0,79135902
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,33,2,-8,6,-8,-8,4,8,3,0,79135903
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,27,2,-8,6,-8,-8,4,9,4,0,79135904
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,23,1,45,6,-8,6,4,11,5,0,79135905
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,20,2,-8,6,6,-8,4,10,6,0,79135906
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,10,2,-8,-8,3,-8,-8,2,7,0,79135907
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,6,2,-8,-8,3,-8,-8,2,8,0,79135908
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,5,1,-8,-8,2,-8,-8,1,9,0,79135909
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,1,2,-8,-8,-8,-8,-8,-8,10,0,79135910
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,1,1,-8,-8,-8,-8,-8,-8,11,0,79135911
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,1,17,1,33,1,40,1,6,1,4,13,12,0,79135912
1104,41047000600,410470006001,410470006001031,791359,9,2020HU0557777,0,0,999,27,1,-8,6,-8,-8,4,9,13,0,79135913
1104,41047000600,410470006001,410470006001031,791360,27,2020HU0649626,1,43,4,23,1,40,1,-8,1,4,9,1,0,79136001
1104,41047000600,410470006001,410470006001031,791360,27,2020HU0649626,1,43,4,23,2,40,1,-8,1,4,13,2,0,79136002
1104,41047000600,410470006001,410470006001031,791361,28,2020HU0817003,0,0,999,31,2,10,6,6,2,4,11,1,0,79136101
1104,41047000600,410470006001,410470006001031,791361,28,2020HU0817003,1,53,6,31,1,23,1,-8,1,4,10,2,0,79136102
1104,41047000600,410470006001,410470006001031,791362,31,2020HU0867309,1,15,1,27,2,40,1,-8,1,4,11,1,0,79136201
1104,41047000600,410470006001,410470006001031,791362,31,2020HU0867309,1,43,4,28,2,40,1,-8,1,4,12,2,0,79136202
1104,41047000600,410470006001,410470006001031,791362,31,2020HU0867309,0,0,999,30,2,30,6,6,4,4,11,3,0,79136203
1104,41047000600,410470006001,410470006001031,791363,84,2020HU0876808,0,0,999,63,2,60,6,-8,5,4,11,1,0,79136301
1104,41047000600,410470006001,410470006001031,791363,84,2020HU0876808,1,41,4,26,1,40,1,-8,1,4,9,2,0,79136302
1104,41047000600,410470006001,410470006001031,791364,74,2020HU0955534,1,11,1,53,2,40,1,-8,1,4,13,1,0,79136401
1104,41047000600,410470006001,410470006001031,791364,74,2020HU0955534,0,0,999,18,1,-8,6,-8,-8,4,8,2,0,79136402
1104,41047000600,410470006001,410470006001031,791364,74,2020HU0955534,0,0,999,15,1,-8,-8,5,-8,-8,5,3,0,79136403
1104,41047000600,410470006001,410470006001031,791365,34,2020HU0960462,0,0,999,66,1,-8,6,-8,-8,4,13,1,0,79136501
1104,41047000600,410470006001,410470006001031,791365,34,2020HU0960462,0,0,999,66,2,-8,6,-8,-8,4,13,2,0,79136502
1104,41047000600,410470006001,410470006001031,791366,36,2020HU0963968,1,53,6,44,1,55,1,-8,1,4,12,1,0,79136601
1104,41047000600,410470006001,410470006001031,791366,36,2020HU0963968,1,43,4,45,2,40,1,-8,1,4,13,2,0,79136602
1104,41047000600,410470006001,410470006001031,791366,36,2020HU0963968,1,37,3,44,1,50,1,-8,1,4,9,3,0,79136603
1104,41047000600,410470006001,410470006001031,791367,31,2020HU0979787,0,0,999,48,1,-8,6,-8,-8,4,9,1,0,79136701
1104,41047000600,410470006001,410470006001031,791367,31,2020HU0979787,1,41,4,22,1,30,1,-8,1,4,9,2,0,79136702
1104,41047000600,410470006001,410470006001031,791367,31,2020HU0979787,0,0,999,21,1,30,6,-8,6,4,8,3,0,79136703
1104,41047000600,410470006001,410470006001031,791368,39,2020HU0984735,0,0,999,69,2,-8,6,-8,-8,4,9,1,0,79136801
1104,41047000600,410470006001,410470006001031,791369,121,2020HU1049034,1,35,3,26,2,40,1,-8,1,4,13,1,0,79136901
1104,41047000600,410470006001,410470006001031,791370,117,2020HU1080619,0,0,999,53,1,-8,6,-8,-8,4,12,1,0,79137001
1104,41047000600,410470006001,410470006001031,791371,24,2020HU1082074,0,0,999,58,2,35,6,-8,4,4,12,1,0,79137101
1104,41047000600,410470006001,410470006001031,791371,24,2020HU1082074,1,17,1,58,1,45,1,-8,1,4,13,2,0,79137102
1104,41047000600,410470006001,410470006001031,791372,49,2020HU1115312,0,0,999,51,2,-8,6,-8,-8,4,14,1,0,79137201
1104,41047000600,410470006001,410470006001031,791372,49,2020HU1115312,1,43,4,49,1,40,1,-8,1,4,13,2,0,79137202
1104,41047000600,410470006001,410470006001031,791372,49,2020HU1115312,1,29,2,28,2,30,1,6,1,4,11,3,0,79137203
1104,41047000600,410470006001,410470006001031,791373,46,2021HU0022778,1,49,5,55,1,40,1,-8,1,3,1,1,0,79137301
1104,41047000600,410470006001,410470006001031,791373,46,2021HU0022778,1,51,6,47,2,40,1,-8,1,4,9,2,0,79137302
1104,41047000600,410470006001,410470006001031,791374,27,2021HU0145129,1,13,1,29,2,35,1,-8,1,4,12,1,0,79137401
1104,41047000600,410470006001,410470006001031,791374,27,2021HU0145129,1,11,1,31,1,40,1,-8,1,4,11,2,0,79137402
1104,41047000600,410470006001,410470006001031,791375,38,2021HU0275019,1,11,1,34,1,40,1,-8,1,4,13,1,0,79137501
1104,41047000600,410470006001,410470006001031,791375,38,2021HU0275019,1,15,1,37,2,40,1,-8,1,4,14,2,0,79137502
1104,41047000600,410470006001,410470006001031,791375,38,2021HU0275019,0,0,999,5,2,-8,-8,1,-8,-8,2,3,0,79137503
1104,41047000600,410470006001,410470006001031,791376,45,2021HU0323225,1,11,1,34,1,50,1,-8,1,4,11,1,0,79137601
1104,41047000600,410470006001,410470006001031,791377,77,2021HU0587510,1,47,5,30,1,40,1,-8,1,2,9,1,0,79137701
1104,41047000600,410470006001,410470006001031,791377,77,2021HU0587510,0,0,999,29,2,-8,6,-8,-8,4,11,2,0,79137702
